timestamp,airflow_lps,cool_output_kwh,min_rack_inlet_c,cool_demand_kwh,evap_fan_speed_pct,return_air_c,suction_c,supply_air_c,temp_cabin3_back_34u_c,temp_cabin3_back_24u_c,temp_cabin3_back_22u_c,temp_cabin3_back_20u_c,temp_cabin3_back_28u_c,temp_cabin3_back_42u_c,temp_cabin3_back_30u_c,temp_cabin3_back_40u_c,temp_cabin3_back_32u_c,temp_cabin3_back_26u_c,temp_cabin3_back_38u_c,temp_cabin3_back_36u_c,temp_cabin3_back_34u_c_z,temp_cabin3_back_24u_c_z,temp_cabin3_back_22u_c_z,temp_cabin3_back_20u_c_z,temp_cabin3_back_28u_c_z,temp_cabin3_back_42u_c_z,temp_cabin3_back_30u_c_z,temp_cabin3_back_40u_c_z,temp_cabin3_back_32u_c_z,temp_cabin3_back_26u_c_z,temp_cabin3_back_38u_c_z,temp_cabin3_back_36u_c_z
2022-06-03 15:30:30,8.11,4.3,22.6,4.3,77.8,25.2,18.1,20.8,33.5,24.5,24.9,24.6,25.4,27.9,24.4,28.3,25.9,23.9,33.7,31.7,-1.1189241670024648,1.1834601804546716,1.437745420385283,2.5382854404163995,0.4088080534204327,-1.4612973820135682,-1.247501180063631,1.9453461331483661,0.8300536332903483,0.01996161081325443,-1.3591433852357455,1.143576359105163
2022-06-03 15:30:40,8.11,4.2,22.6,4.2,77.8,25.2,18.3,20.8,33.5,24.5,24.9,24.6,25.4,27.9,24.4,28.3,25.9,23.9,33.7,31.7,-1.1189241670024648,1.1834601804546716,1.437745420385283,2.5382854404163995,0.4088080534204327,-1.4612973820135682,-1.247501180063631,1.9453461331483661,0.8300536332903483,0.01996161081325443,-1.3591433852357455,1.143576359105163
2022-06-03 15:30:50,8.11,4.2,22.6,4.3,77.9,25.1,18.3,20.9,33.5,24.5,24.9,24.6,25.4,27.9,24.4,28.3,25.9,23.9,33.7,31.7,-1.1189241670024648,1.1834601804546716,1.437745420385283,2.5382854404163995,0.4088080534204327,-1.4612973820135682,-1.247501180063631,1.9453461331483661,0.8300536332903483,0.01996161081325443,-1.3591433852357455,1.143576359105163
2022-06-03 15:31:00,8.11,4.2,22.6,4.3,77.9,25.1,18.3,20.9,33.5,24.5,24.9,24.6,25.4,27.9,24.4,28.2,25.9,23.9,33.7,31.7,-1.1189241670024648,1.1834601804546716,1.437745420385283,2.5382854404163995,0.4088080534204327,-1.4612973820135682,-1.247501180063631,1.5045558873909852,0.8300536332903483,0.01996161081325443,-1.3591433852357455,1.143576359105163
2022-06-03 15:31:10,8.09,4.3,22.7,4.4,77.6,25.2,18.3,20.9,33.5,24.5,24.9,24.6,25.4,27.9,24.4,28.2,25.9,23.9,33.7,31.7,-1.1189241670024648,1.1834601804546716,1.437745420385283,2.5382854404163995,0.4088080534204327,-1.4612973820135682,-1.247501180063631,1.5045558873909852,0.8300536332903483,0.01996161081325443,-1.3591433852357455,1.143576359105163
2022-06-03 15:31:20,8.11,4.3,22.7,4.3,77.9,25.2,18.4,21.0,33.5,24.5,24.9,24.6,25.4,27.9,24.4,28.2,25.9,23.9,33.7,31.7,-1.1189241670024648,1.1834601804546716,1.437745420385283,2.5382854404163995,0.4088080534204327,-1.4612973820135682,-1.247501180063631,1.5045558873909852,0.8300536332903483,0.01996161081325443,-1.3591433852357455,1.143576359105163
2022-06-03 15:31:30,8.11,4.3,22.7,4.3,77.9,25.2,18.4,21.0,33.5,24.5,24.9,24.6,25.4,28.0,24.4,28.2,26.0,23.9,33.7,31.7,-1.1189241670024648,1.1834601804546716,1.437745420385283,2.5382854404163995,0.4088080534204327,-1.1829366389668605,-1.247501180063631,1.5045558873909852,1.6532567551643436,0.01996161081325443,-1.3591433852357455,1.143576359105163
2022-06-03 15:31:40,8.1,4.3,22.7,4.3,77.7,25.2,18.3,20.9,33.5,24.5,24.9,24.7,25.4,28.0,24.4,28.2,26.0,23.9,33.7,31.7,-1.1189241670024648,1.1834601804546716,1.437745420385283,2.8631174962453287,0.4088080534204327,-1.1829366389668605,-1.247501180063631,1.5045558873909852,1.6532567551643436,0.01996161081325443,-1.3591433852357455,1.143576359105163
2022-06-03 15:31:50,8.1,4.3,22.7,4.3,77.6,25.2,18.1,21.0,33.5,24.5,24.9,24.7,25.4,28.0,24.4,28.2,26.0,23.9,33.7,31.7,-1.1189241670024648,1.1834601804546716,1.437745420385283,2.8631174962453287,0.4088080534204327,-1.1829366389668605,-1.247501180063631,1.5045558873909852,1.6532567551643436,0.01996161081325443,-1.3591433852357455,1.143576359105163
2022-06-03 15:32:00,8.1,4.3,22.7,4.3,77.6,25.2,18.1,21.0,33.5,24.5,24.9,24.7,25.4,28.0,24.4,28.2,25.9,23.9,33.7,31.7,-1.1189241670024648,1.1834601804546716,1.437745420385283,2.8631174962453287,0.4088080534204327,-1.1829366389668605,-1.247501180063631,1.5045558873909852,0.8300536332903483,0.01996161081325443,-1.3591433852357455,1.143576359105163
2022-06-03 15:32:10,8.1,4.3,22.6,4.3,77.7,25.3,18.1,21.0,33.5,24.5,25.0,24.7,25.5,28.0,24.4,28.2,25.9,23.9,33.7,31.7,-1.1189241670024648,1.1834601804546716,1.8292161334131536,2.8631174962453287,0.6494207934336086,-1.1829366389668605,-1.247501180063631,1.5045558873909852,0.8300536332903483,0.01996161081325443,-1.3591433852357455,1.143576359105163
2022-06-03 15:32:20,8.11,4.3,22.7,4.3,77.8,25.3,18.1,21.0,33.5,24.5,25.0,24.7,25.5,28.0,24.4,28.2,25.9,23.9,33.7,31.7,-1.1189241670024648,1.1834601804546716,1.8292161334131536,2.8631174962453287,0.6494207934336086,-1.1829366389668605,-1.247501180063631,1.5045558873909852,0.8300536332903483,0.01996161081325443,-1.3591433852357455,1.143576359105163
2022-06-03 15:32:30,8.11,4.3,22.7,4.3,77.8,25.3,18.1,21.0,33.4,24.5,25.0,24.7,25.5,28.0,24.4,28.3,25.9,23.9,33.7,31.7,-1.4601865715747062,1.1834601804546716,1.8292161334131536,2.8631174962453287,0.6494207934336086,-1.1829366389668605,-1.247501180063631,1.9453461331483661,0.8300536332903483,0.01996161081325443,-1.3591433852357455,1.143576359105163
2022-06-03 15:32:40,8.09,4.3,22.7,4.3,77.7,25.2,17.9,21.0,33.4,24.5,25.0,24.7,25.5,28.0,24.4,28.3,25.9,24.0,33.7,31.9,-1.4601865715747062,1.1834601804546716,1.8292161334131536,2.8631174962453287,0.6494207934336086,-1.1829366389668605,-1.247501180063631,1.9453461331483661,0.8300536332903483,0.5339730892552453,-1.3591433852357455,1.605880006380085
2022-06-03 15:32:50,8.09,4.3,22.7,4.3,77.6,25.2,18.0,21.0,33.4,24.5,25.0,24.7,25.5,28.0,24.4,28.3,25.9,24.0,33.7,31.9,-1.4601865715747062,1.1834601804546716,1.8292161334131536,2.8631174962453287,0.6494207934336086,-1.1829366389668605,-1.247501180063631,1.9453461331483661,0.8300536332903483,0.5339730892552453,-1.3591433852357455,1.605880006380085
2022-06-03 15:33:00,8.09,4.3,22.7,4.3,77.6,25.2,18.0,21.0,33.3,24.5,25.0,24.7,25.5,27.9,24.4,28.4,25.9,24.0,33.6,31.9,-1.8014489761469479,1.1834601804546716,1.8292161334131536,2.8631174962453287,0.6494207934336086,-1.4612973820135682,-1.247501180063631,2.3861363789057313,0.8300536332903483,0.5339730892552453,-1.6694481289833698,1.605880006380085
2022-06-03 15:33:10,8.11,4.2,22.7,4.2,77.8,25.2,18.2,21.0,33.3,24.5,25.0,24.7,25.5,27.9,24.4,28.4,25.9,24.0,33.6,31.9,-1.8014489761469479,1.1834601804546716,1.8292161334131536,2.8631174962453287,0.6494207934336086,-1.4612973820135682,-1.247501180063631,2.3861363789057313,0.8300536332903483,0.5339730892552453,-1.6694481289833698,1.605880006380085
2022-06-03 15:33:20,8.1,4.3,22.7,4.3,77.8,25.2,18.1,21.0,33.3,24.5,25.0,24.7,25.5,27.9,24.4,28.4,25.9,24.0,33.6,31.9,-1.8014489761469479,1.1834601804546716,1.8292161334131536,2.8631174962453287,0.6494207934336086,-1.4612973820135682,-1.247501180063631,2.3861363789057313,0.8300536332903483,0.5339730892552453,-1.6694481289833698,1.605880006380085
2022-06-03 15:33:30,8.1,4.3,22.7,4.3,77.8,25.2,18.1,21.0,33.4,24.5,25.0,24.7,25.5,27.9,24.4,28.4,26.0,24.0,33.7,31.9,-1.4601865715747062,1.1834601804546716,1.8292161334131536,2.8631174962453287,0.6494207934336086,-1.4612973820135682,-1.247501180063631,2.3861363789057313,1.6532567551643436,0.5339730892552453,-1.3591433852357455,1.605880006380085
2022-06-03 15:33:40,8.12,4.4,22.8,4.4,77.9,25.2,18.2,21.1,33.4,24.6,25.0,24.7,25.5,27.9,24.4,28.4,26.0,24.0,33.7,31.9,-1.4601865715747062,1.6417173179991622,1.8292161334131536,2.8631174962453287,0.6494207934336086,-1.4612973820135682,-1.247501180063631,2.3861363789057313,1.6532567551643436,0.5339730892552453,-1.3591433852357455,1.605880006380085
2022-06-03 15:33:50,8.1,4.3,22.8,4.3,77.8,25.3,18.2,21.0,33.4,24.6,25.0,24.7,25.5,27.9,24.4,28.4,26.0,24.0,33.7,31.9,-1.4601865715747062,1.6417173179991622,1.8292161334131536,2.8631174962453287,0.6494207934336086,-1.4612973820135682,-1.247501180063631,2.3861363789057313,1.6532567551643436,0.5339730892552453,-1.3591433852357455,1.605880006380085
2022-06-03 15:34:00,8.1,4.3,22.8,4.3,77.8,25.3,18.2,21.0,33.4,24.6,25.0,24.7,25.5,27.9,24.4,28.4,26.0,24.0,33.7,31.9,-1.4601865715747062,1.6417173179991622,1.8292161334131536,2.8631174962453287,0.6494207934336086,-1.4612973820135682,-1.247501180063631,2.3861363789057313,1.6532567551643436,0.5339730892552453,-1.3591433852357455,1.605880006380085
2022-06-03 15:34:10,8.11,4.3,22.8,4.3,77.7,25.3,18.0,20.9,33.4,24.6,25.0,24.7,25.5,27.9,24.5,28.4,26.0,24.0,33.7,31.9,-1.4601865715747062,1.6417173179991622,1.8292161334131536,2.8631174962453287,0.6494207934336086,-1.4612973820135682,-0.4998300654951308,2.3861363789057313,1.6532567551643436,0.5339730892552453,-1.3591433852357455,1.605880006380085
2022-06-03 15:34:20,8.11,4.3,22.8,4.3,77.7,25.3,18.0,20.9,33.4,24.6,25.0,24.7,25.5,27.9,24.5,28.4,26.0,24.0,33.7,31.9,-1.4601865715747062,1.6417173179991622,1.8292161334131536,2.8631174962453287,0.6494207934336086,-1.4612973820135682,-0.4998300654951308,2.3861363789057313,1.6532567551643436,0.5339730892552453,-1.3591433852357455,1.605880006380085
2022-06-03 15:34:30,8.11,4.3,22.8,4.3,77.7,25.3,18.0,20.9,33.4,24.6,25.0,24.7,25.5,27.9,24.5,28.4,26.0,24.0,33.7,31.9,-1.4601865715747062,1.6417173179991622,1.8292161334131536,2.8631174962453287,0.6494207934336086,-1.4612973820135682,-0.4998300654951308,2.3861363789057313,1.6532567551643436,0.5339730892552453,-1.3591433852357455,1.605880006380085
2022-06-03 15:34:40,8.1,4.3,22.8,4.3,77.8,25.3,18.0,21.0,33.4,24.6,25.0,24.7,25.5,27.9,24.5,28.4,26.0,24.0,33.7,31.9,-1.4601865715747062,1.6417173179991622,1.8292161334131536,2.8631174962453287,0.6494207934336086,-1.4612973820135682,-0.4998300654951308,2.3861363789057313,1.6532567551643436,0.5339730892552453,-1.3591433852357455,1.605880006380085
2022-06-03 15:34:50,8.11,4.4,22.8,4.4,77.9,25.3,18.1,21.1,33.4,24.6,25.0,24.7,25.5,27.9,24.5,28.4,26.0,24.0,33.7,31.9,-1.4601865715747062,1.6417173179991622,1.8292161334131536,2.8631174962453287,0.6494207934336086,-1.4612973820135682,-0.4998300654951308,2.3861363789057313,1.6532567551643436,0.5339730892552453,-1.3591433852357455,1.605880006380085
2022-06-03 15:35:00,8.11,4.4,22.8,4.4,77.9,25.3,18.1,21.1,33.4,24.6,25.0,24.7,25.5,28.0,24.5,28.5,26.0,24.0,33.7,31.9,-1.4601865715747062,1.6417173179991622,1.8292161334131536,2.8631174962453287,0.6494207934336086,-1.1829366389668605,-0.4998300654951308,2.826926624663112,1.6532567551643436,0.5339730892552453,-1.3591433852357455,1.605880006380085
2022-06-03 15:35:10,8.1,4.4,22.7,4.4,77.7,25.2,18.0,21.0,33.4,24.6,25.0,24.7,25.5,28.0,24.5,28.5,26.0,24.0,33.7,31.8,-1.4601865715747062,1.6417173179991622,1.8292161334131536,2.8631174962453287,0.6494207934336086,-1.1829366389668605,-0.4998300654951308,2.826926624663112,1.6532567551643436,0.5339730892552453,-1.3591433852357455,1.374728182742628
2022-06-03 15:35:20,8.1,4.3,22.7,4.2,77.7,25.3,18.1,21.0,33.4,24.6,25.0,24.7,25.5,28.0,24.5,28.5,26.0,24.0,33.7,31.8,-1.4601865715747062,1.6417173179991622,1.8292161334131536,2.8631174962453287,0.6494207934336086,-1.1829366389668605,-0.4998300654951308,2.826926624663112,1.6532567551643436,0.5339730892552453,-1.3591433852357455,1.374728182742628
2022-06-03 15:35:30,8.1,4.3,22.7,4.2,77.7,25.3,18.1,21.0,33.5,24.6,25.0,24.7,25.5,28.0,24.5,28.4,25.9,24.0,33.7,31.8,-1.1189241670024648,1.6417173179991622,1.8292161334131536,2.8631174962453287,0.6494207934336086,-1.1829366389668605,-0.4998300654951308,2.3861363789057313,0.8300536332903483,0.5339730892552453,-1.3591433852357455,1.374728182742628
2022-06-03 15:35:40,8.1,4.3,22.7,4.3,77.8,25.4,18.1,21.0,33.5,24.6,25.0,24.7,25.5,28.0,24.5,28.4,25.9,24.0,33.7,31.9,-1.1189241670024648,1.6417173179991622,1.8292161334131536,2.8631174962453287,0.6494207934336086,-1.1829366389668605,-0.4998300654951308,2.3861363789057313,0.8300536332903483,0.5339730892552453,-1.3591433852357455,1.605880006380085
2022-06-03 15:35:50,8.11,4.4,22.8,4.4,77.7,25.4,18.1,21.0,33.5,24.6,25.0,24.7,25.5,28.0,24.5,28.4,25.9,24.0,33.7,31.9,-1.1189241670024648,1.6417173179991622,1.8292161334131536,2.8631174962453287,0.6494207934336086,-1.1829366389668605,-0.4998300654951308,2.3861363789057313,0.8300536332903483,0.5339730892552453,-1.3591433852357455,1.605880006380085
2022-06-03 15:36:00,8.11,4.4,22.8,4.4,77.7,25.4,18.1,21.0,33.5,24.6,25.0,24.7,25.5,28.0,24.5,28.4,25.9,24.0,33.7,31.9,-1.1189241670024648,1.6417173179991622,1.8292161334131536,2.8631174962453287,0.6494207934336086,-1.1829366389668605,-0.4998300654951308,2.3861363789057313,0.8300536332903483,0.5339730892552453,-1.3591433852357455,1.605880006380085
2022-06-03 15:36:10,8.11,4.4,22.8,4.4,77.7,25.4,18.1,21.0,33.5,24.6,25.0,24.7,25.5,28.0,24.5,28.4,26.0,24.0,33.8,31.9,-1.1189241670024648,1.6417173179991622,1.8292161334131536,2.8631174962453287,0.6494207934336086,-1.1829366389668605,-0.4998300654951308,2.3861363789057313,1.6532567551643436,0.5339730892552453,-1.0488386414881432,1.605880006380085
2022-06-03 15:36:20,8.09,4.3,22.7,4.3,77.6,25.6,18.2,21.1,33.5,24.6,25.0,24.7,25.5,28.0,24.5,28.4,26.0,24.0,33.8,31.9,-1.1189241670024648,1.6417173179991622,1.8292161334131536,2.8631174962453287,0.6494207934336086,-1.1829366389668605,-0.4998300654951308,2.3861363789057313,1.6532567551643436,0.5339730892552453,-1.0488386414881432,1.605880006380085
2022-06-03 15:36:30,8.09,4.3,22.7,4.3,77.6,25.6,18.2,21.1,33.5,24.6,25.0,24.7,25.5,28.0,24.5,28.4,26.0,24.0,33.8,31.9,-1.1189241670024648,1.6417173179991622,1.8292161334131536,2.8631174962453287,0.6494207934336086,-1.1829366389668605,-0.4998300654951308,2.3861363789057313,1.6532567551643436,0.5339730892552453,-1.0488386414881432,1.605880006380085
2022-06-03 15:36:40,8.11,4.4,22.8,4.3,77.8,25.5,18.1,21.1,33.6,24.6,25.0,24.6,25.5,28.1,24.5,28.3,25.9,24.0,33.8,31.9,-0.7776617624302233,1.6417173179991622,1.8292161334131536,2.5382854404163995,0.6494207934336086,-0.9045758959201528,-0.4998300654951308,1.9453461331483661,0.8300536332903483,0.5339730892552453,-1.0488386414881432,1.605880006380085
2022-06-03 15:36:50,8.09,4.3,22.8,4.2,77.6,25.5,18.1,21.0,33.6,24.6,25.0,24.6,25.5,28.1,24.5,28.3,25.9,24.0,33.8,31.9,-0.7776617624302233,1.6417173179991622,1.8292161334131536,2.5382854404163995,0.6494207934336086,-0.9045758959201528,-0.4998300654951308,1.9453461331483661,0.8300536332903483,0.5339730892552453,-1.0488386414881432,1.605880006380085
2022-06-03 15:37:00,8.09,4.3,22.8,4.2,77.6,25.5,18.1,21.0,33.6,24.6,25.0,24.6,25.5,28.1,24.5,28.3,25.9,24.0,33.8,31.9,-0.7776617624302233,1.6417173179991622,1.8292161334131536,2.5382854404163995,0.6494207934336086,-0.9045758959201528,-0.4998300654951308,1.9453461331483661,0.8300536332903483,0.5339730892552453,-1.0488386414881432,1.605880006380085
2022-06-03 15:37:10,8.1,4.3,22.8,4.3,77.7,25.4,17.9,21.1,33.7,24.5,24.9,24.5,25.5,28.1,24.5,28.3,25.9,24.0,33.9,31.9,-0.43639935785798184,1.1834601804546716,1.437745420385283,2.213453384587459,0.6494207934336086,-0.9045758959201528,-0.4998300654951308,1.9453461331483661,0.8300536332903483,0.5339730892552453,-0.738533897740519,1.605880006380085
2022-06-03 15:37:20,8.1,4.3,22.8,4.2,77.6,25.4,17.9,21.1,33.7,24.5,24.9,24.5,25.5,28.1,24.5,28.3,25.9,24.0,33.9,31.9,-0.43639935785798184,1.1834601804546716,1.437745420385283,2.213453384587459,0.6494207934336086,-0.9045758959201528,-0.4998300654951308,1.9453461331483661,0.8300536332903483,0.5339730892552453,-0.738533897740519,1.605880006380085
2022-06-03 15:37:30,8.1,4.3,22.8,4.2,77.6,25.4,17.9,21.1,33.7,24.5,24.9,24.5,25.5,28.1,24.5,28.3,25.9,24.0,33.9,32.0,-0.43639935785798184,1.1834601804546716,1.437745420385283,2.213453384587459,0.6494207934336086,-0.9045758959201528,-0.4998300654951308,1.9453461331483661,0.8300536332903483,0.5339730892552453,-0.738533897740519,1.8370318300175503
2022-06-03 15:37:40,8.09,4.3,22.8,4.3,77.6,25.3,17.8,21.0,33.8,24.5,24.9,24.4,25.5,28.1,24.5,28.2,25.9,24.0,34.0,32.0,-0.09513695328576457,1.1834601804546716,1.437745420385283,1.8886213287585185,0.6494207934336086,-0.9045758959201528,-0.4998300654951308,1.5045558873909852,0.8300536332903483,0.5339730892552453,-0.4282291539928948,1.8370318300175503
2022-06-03 15:37:50,8.11,4.4,22.8,4.3,77.7,25.3,17.9,21.0,33.8,24.5,24.9,24.4,25.5,28.1,24.5,28.2,25.9,24.0,34.0,32.0,-0.09513695328576457,1.1834601804546716,1.437745420385283,1.8886213287585185,0.6494207934336086,-0.9045758959201528,-0.4998300654951308,1.5045558873909852,0.8300536332903483,0.5339730892552453,-0.4282291539928948,1.8370318300175503
2022-06-03 15:38:00,8.11,4.4,22.8,4.3,77.7,25.3,17.9,21.0,33.8,24.5,24.9,24.4,25.5,28.1,24.5,28.2,25.9,24.0,34.0,31.9,-0.09513695328576457,1.1834601804546716,1.437745420385283,1.8886213287585185,0.6494207934336086,-0.9045758959201528,-0.4998300654951308,1.5045558873909852,0.8300536332903483,0.5339730892552453,-0.4282291539928948,1.605880006380085
2022-06-03 15:38:10,8.09,4.3,22.8,4.3,77.7,25.2,17.9,21.0,33.8,24.5,24.8,24.3,25.4,28.1,24.5,28.1,25.8,24.0,34.0,31.9,-0.09513695328576457,1.1834601804546716,1.0462747073574263,1.5637892729295897,0.4088080534204327,-0.9045758959201528,-0.4998300654951308,1.06376564163362,0.006850511416382443,0.5339730892552453,-0.4282291539928948,1.605880006380085
2022-06-03 15:38:20,8.09,4.3,22.8,4.3,77.7,25.3,17.8,21.0,33.8,24.5,24.8,24.3,25.4,28.1,24.5,28.1,25.8,24.0,34.0,31.9,-0.09513695328576457,1.1834601804546716,1.0462747073574263,1.5637892729295897,0.4088080534204327,-0.9045758959201528,-0.4998300654951308,1.06376564163362,0.006850511416382443,0.5339730892552453,-0.4282291539928948,1.605880006380085
2022-06-03 15:38:30,8.09,4.3,22.8,4.3,77.7,25.3,17.8,21.0,33.8,24.5,24.8,24.3,25.4,28.1,24.5,28.1,25.8,24.0,34.0,32.0,-0.09513695328576457,1.1834601804546716,1.0462747073574263,1.5637892729295897,0.4088080534204327,-0.9045758959201528,-0.4998300654951308,1.06376564163362,0.006850511416382443,0.5339730892552453,-0.4282291539928948,1.8370318300175503
2022-06-03 15:38:40,8.1,4.4,22.8,4.3,77.7,25.3,17.7,20.9,33.8,24.5,24.8,24.3,25.4,28.1,24.5,28.1,25.8,24.0,34.1,32.0,-0.09513695328576457,1.1834601804546716,1.0462747073574263,1.5637892729295897,0.4088080534204327,-0.9045758959201528,-0.4998300654951308,1.06376564163362,0.006850511416382443,0.5339730892552453,-0.11792441024527053,1.8370318300175503
2022-06-03 15:38:50,8.09,4.3,22.9,4.3,77.6,25.3,17.8,20.9,33.8,24.5,24.8,24.3,25.4,28.1,24.5,28.1,25.8,24.0,34.1,32.0,-0.09513695328576457,1.1834601804546716,1.0462747073574263,1.5637892729295897,0.4088080534204327,-0.9045758959201528,-0.4998300654951308,1.06376564163362,0.006850511416382443,0.5339730892552453,-0.11792441024527053,1.8370318300175503
2022-06-03 15:39:00,8.09,4.3,22.9,4.3,77.6,25.3,17.8,20.9,33.8,24.4,24.7,24.2,25.4,28.1,24.5,28.1,25.8,23.9,34.1,31.9,-0.09513695328576457,0.7252030429101809,0.6548039943295558,1.238957217100649,0.4088080534204327,-0.9045758959201528,-0.4998300654951308,1.06376564163362,0.006850511416382443,0.01996161081325443,-0.11792441024527053,1.605880006380085
2022-06-03 15:39:10,8.09,4.3,22.8,4.3,77.6,25.3,17.6,20.9,33.9,24.4,24.7,24.2,25.4,28.2,24.5,28.0,25.8,23.9,34.2,31.9,0.24612545128647692,0.7252030429101809,0.6548039943295558,1.238957217100649,0.4088080534204327,-0.6262151528734549,-0.4998300654951308,0.6229753958762391,0.006850511416382443,0.01996161081325443,0.19238033350235373,1.605880006380085
2022-06-03 15:39:20,8.11,4.3,22.8,4.3,77.8,25.3,17.7,20.9,33.9,24.4,24.7,24.2,25.4,28.2,24.5,28.0,25.8,23.9,34.2,31.9,0.24612545128647692,0.7252030429101809,0.6548039943295558,1.238957217100649,0.4088080534204327,-0.6262151528734549,-0.4998300654951308,0.6229753958762391,0.006850511416382443,0.01996161081325443,0.19238033350235373,1.605880006380085
2022-06-03 15:39:30,8.11,4.3,22.8,4.3,77.8,25.3,17.7,20.9,33.9,24.4,24.7,24.1,25.3,28.2,24.5,28.0,25.8,23.9,34.2,32.0,0.24612545128647692,0.7252030429101809,0.6548039943295558,0.9141251612717203,0.1681953134072653,-0.6262151528734549,-0.4998300654951308,0.6229753958762391,0.006850511416382443,0.01996161081325443,0.19238033350235373,1.8370318300175503
2022-06-03 15:39:40,8.09,4.1,22.7,4.1,77.6,25.2,17.7,20.9,33.9,24.4,24.7,24.1,25.3,28.2,24.5,28.0,25.8,23.9,34.2,32.0,0.24612545128647692,0.7252030429101809,0.6548039943295558,0.9141251612717203,0.1681953134072653,-0.6262151528734549,-0.4998300654951308,0.6229753958762391,0.006850511416382443,0.01996161081325443,0.19238033350235373,1.8370318300175503
2022-06-03 15:39:50,8.09,4.2,22.9,4.2,77.6,25.3,17.4,20.9,33.9,24.4,24.7,24.1,25.3,28.2,24.5,28.0,25.8,23.9,34.2,32.0,0.24612545128647692,0.7252030429101809,0.6548039943295558,0.9141251612717203,0.1681953134072653,-0.6262151528734549,-0.4998300654951308,0.6229753958762391,0.006850511416382443,0.01996161081325443,0.19238033350235373,1.8370318300175503
2022-06-03 15:40:00,8.09,4.2,22.9,4.2,77.6,25.3,17.4,20.9,33.9,24.3,24.7,24.1,25.3,28.2,24.5,28.0,25.8,23.9,34.2,31.8,0.24612545128647692,0.26694590536570656,0.6548039943295558,0.9141251612717203,0.1681953134072653,-0.6262151528734549,-0.4998300654951308,0.6229753958762391,0.006850511416382443,0.01996161081325443,0.19238033350235373,1.374728182742628
2022-06-03 15:40:10,8.11,4.1,22.8,4.1,77.9,25.3,17.0,20.9,33.9,24.3,24.7,24.1,25.3,28.3,24.5,27.9,25.8,23.9,34.2,31.8,0.24612545128647692,0.26694590536570656,0.6548039943295558,0.9141251612717203,0.1681953134072653,-0.34785440982674715,-0.4998300654951308,0.18218515011885816,0.006850511416382443,0.01996161081325443,0.19238033350235373,1.374728182742628
2022-06-03 15:40:20,8.1,4.0,22.7,4.0,77.6,25.3,16.9,20.9,33.9,24.3,24.7,24.1,25.3,28.3,24.5,27.9,25.8,23.9,34.2,31.8,0.24612545128647692,0.26694590536570656,0.6548039943295558,0.9141251612717203,0.1681953134072653,-0.34785440982674715,-0.4998300654951308,0.18218515011885816,0.006850511416382443,0.01996161081325443,0.19238033350235373,1.374728182742628
2022-06-03 15:40:30,8.1,4.0,22.7,4.0,77.6,25.3,16.9,20.9,33.9,24.3,24.7,24.1,25.3,28.3,24.5,27.9,25.8,23.9,34.2,31.6,0.24612545128647692,0.26694590536570656,0.6548039943295558,0.9141251612717203,0.1681953134072653,-0.34785440982674715,-0.4998300654951308,0.18218515011885816,0.006850511416382443,0.01996161081325443,0.19238033350235373,0.9124245354677061
2022-06-03 15:40:40,8.11,4.3,22.7,4.2,77.8,25.2,17.3,20.9,34.0,24.3,24.7,24.1,25.3,28.3,24.5,27.9,25.8,23.9,34.3,31.6,0.5873878558587184,0.26694590536570656,0.6548039943295558,0.9141251612717203,0.1681953134072653,-0.34785440982674715,-0.4998300654951308,0.18218515011885816,0.006850511416382443,0.01996161081325443,0.5026850772499559,0.9124245354677061
2022-06-03 15:40:50,8.1,4.1,22.8,4.1,77.6,25.2,17.8,21.0,34.0,24.3,24.7,24.1,25.3,28.3,24.5,27.9,25.8,23.9,34.3,31.6,0.5873878558587184,0.26694590536570656,0.6548039943295558,0.9141251612717203,0.1681953134072653,-0.34785440982674715,-0.4998300654951308,0.18218515011885816,0.006850511416382443,0.01996161081325443,0.5026850772499559,0.9124245354677061
2022-06-03 15:41:00,8.1,4.1,22.8,4.1,77.6,25.2,17.8,21.0,34.0,24.4,24.7,24.1,25.3,28.3,24.5,27.9,25.8,23.9,34.3,31.4,0.5873878558587184,0.7252030429101809,0.6548039943295558,0.9141251612717203,0.1681953134072653,-0.34785440982674715,-0.4998300654951308,0.18218515011885816,0.006850511416382443,0.01996161081325443,0.5026850772499559,0.45012088819277574
2022-06-03 15:41:10,8.1,4.1,22.8,4.1,77.7,25.2,17.9,20.9,34.0,24.4,24.7,24.1,25.3,28.3,24.5,27.8,25.8,23.9,34.3,31.4,0.5873878558587184,0.7252030429101809,0.6548039943295558,0.9141251612717203,0.1681953134072653,-0.34785440982674715,-0.4998300654951308,-0.2586050956385071,0.006850511416382443,0.01996161081325443,0.5026850772499559,0.45012088819277574
2022-06-03 15:41:20,8.11,4.1,22.8,4.1,77.7,25.3,17.9,21.0,34.0,24.4,24.7,24.1,25.3,28.3,24.5,27.8,25.8,23.9,34.3,31.4,0.5873878558587184,0.7252030429101809,0.6548039943295558,0.9141251612717203,0.1681953134072653,-0.34785440982674715,-0.4998300654951308,-0.2586050956385071,0.006850511416382443,0.01996161081325443,0.5026850772499559,0.45012088819277574
